policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,policy_sharpe_stability,policy_selection_score
1,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,1.5,5,58446.30884365003,4.844630884365003,0.10327125518711688,0.766879885379077,-0.3267681556429022,1392,695,0.3074884029158383,5,False,-0.032999999999999995,15266.65829036017,0.5266658290360171,0.1512432216649653,0.888666003090534,-0.10650453451553132,254,105,0.33553500660501984,5,False,-0.032999999999999995,10601.141174253191,0.060114117425319025,0.019702041475784915,0.19700966401215234,-0.16854399960960198,216,122,0.2864721485411141,5,False,-0.032999999999999995,11172.61721245997,0.11726172124599699,0.11825322392252335,0.7327052933298398,-0.10617929491707634,84,44,0.336,5,False,-0.032999999999999995,-0.12178611771145698,0.8964945652173912
2,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,1.0,5,33680.55960348841,2.368055960348841,0.0699342698576968,0.7668798853790769,-0.2294512597867875,1392,695,0.3074884029158383,5,False,-0.022,13385.836258510275,0.3385836258510275,0.10194369160324279,0.8886660030905341,-0.07193535897805414,254,105,0.33553500660501984,5,False,-0.022,10474.731982467376,0.04747319824673757,0.015622038589901965,0.19700966401215264,-0.11510769339174975,216,122,0.2864721485411141,5,False,-0.022,10799.4523280146,0.07994523280146004,0.08060990881170693,0.7327052933298395,-0.07173510176950548,84,44,0.336,5,False,-0.022,-0.1217861177114572,0.8947826086956522
3,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,2.0,5,97861.29712837168,8.786129712837168,0.13538552752000577,0.7668798853790769,-0.41362456487424615,1392,695,0.3074884029158383,5,False,-0.044,17254.59362273852,0.7254593622738521,0.19912353735140598,0.8886660030905341,-0.14015646449261276,254,105,0.33553500660501984,5,False,-0.044,10655.377229857262,0.06553772298572613,0.021442644713342673,0.19700966401215264,-0.21935899360729516,216,122,0.2864721485411141,5,False,-0.044,11526.20950937691,0.152620950937691,0.15393142717495212,0.7327052933298395,-0.13969295314214425,84,44,0.336,5,False,-0.044,-0.1217861177114572,0.8928260869565217
4,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,1.0,3,48238.16369687393,3.8238163696873935,0.09154497116272653,0.7263623208635482,-0.2960371902747957,1154,695,0.25491495471614756,3,False,-0.022000000000000002,13928.70851447934,0.392870851447934,0.116623887752904,0.8283512462193252,-0.09561393086284942,192,105,0.2536327608982827,3,False,-0.022000000000000002,9701.383509354451,-0.029861649064554907,-0.010081175225385652,-0.021892731918899684,-0.18325841192592296,185,122,0.2453580901856764,3,False,-0.022000000000000002,10892.197367502398,0.08921973675023986,0.08996468308806227,0.6432235576784033,-0.08948554488355809,72,44,0.288,3,False,-0.022000000000000002,-0.10198892535577697,0.8846467391304348
5,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,10,62015.92258704765,5.201592258704765,0.10691809443982603,0.7423802793227325,-0.27502510017806636,6477,2421,1.4307488402915838,10,False,-0.12580672402477608,14370.268297342545,0.43702682973425455,0.1282853650635447,0.8854664424536391,-0.10638637922076932,1195,395,1.5785997357992074,10,False,-0.058217640260405455,5887.3653614283785,-0.41126346385716217,-0.16227096808341057,-1.1823284342916622,-0.4633760074569967,1436,438,1.9045092838196287,10,False,-0.05596621165495238,10065.47400880247,0.0065474008802470784,0.0065999525599163,0.1249359198028769,-0.13690132498370478,531,146,2.124,10,False,-0.04909325137930075,-0.1430861631309066,0.88125
6,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,3.0,5,247471.80417445107,23.747180417445108,0.19556174025181838,0.766879885379077,-0.55929894269542,1392,695,0.3074884029158383,5,False,-0.06599999999999999,21476.546166804157,1.1476546166804158,0.28975921017885287,0.888666003090534,-0.20475553898385435,254,105,0.33553500660501984,5,False,-0.06599999999999999,10558.6378918452,0.05586378918451995,0.01833383109984288,0.19700966401215234,-0.3134906016527864,216,122,0.2864721485411141,5,False,-0.06599999999999999,12169.819464935323,0.2169819464935323,0.21889531774744464,0.7327052933298398,-0.20398450626685238,84,44,0.336,5,False,-0.06599999999999999,-0.12178611771145698,0.8809510869565218
7,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,1.5,3,95031.22008572395,8.503122008572396,0.13353232549940275,0.7263623208635481,-0.4151864987934727,1154,695,0.25491495471614756,3,False,-0.033,16083.889349387524,0.6083889349387523,0.17140249420723963,0.8283512462193252,-0.1410976581653124,192,105,0.2536327608982827,3,False,-0.033,9404.878336351863,-0.05951216636481371,-0.020297611489620948,-0.021892731918899826,-0.26574079868535583,185,122,0.2453580901856764,3,False,-0.033,11281.838195990984,0.1281838195990983,0.12927289881093484,0.643223557678403,-0.13203223117528629,72,44,0.288,3,False,-0.033,-0.10198892535577708,0.8799184782608696
8,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,2.0,3,174849.61498218635,16.484961498218635,0.17266557751417388,0.7263623208635482,-0.5173459017825182,1154,695,0.25491495471614756,3,False,-0.044000000000000004,18321.444313797878,0.8321444313797879,0.22331258992639214,0.8283512462193252,-0.18504150940197972,192,105,0.2536327608982827,3,False,-0.044000000000000004,9026.744444073674,-0.09732555559263256,-0.033642701746199766,-0.021892731918899684,-0.3421923345905946,185,122,0.2453580901856764,3,False,-0.044000000000000004,11630.96012144704,0.16309601214470404,0.1645026769287674,0.6432235576784033,-0.1731428560064674,72,44,0.288,3,False,-0.044000000000000004,-0.10198892535577697,0.8742119565217391
9,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.5,10,131963.48357131638,12.196348357131638,0.15443951609508577,0.7423802793227325,-0.40283554781382414,6477,2421,1.4307488402915838,10,False,-0.18871008603716413,16813.006311614357,0.6813006311614358,0.18881907769699513,0.8854664424536391,-0.16136096854201143,1195,395,1.5785997357992074,10,False,-0.08732646039060818,4416.627456582593,-0.5583372543417406,-0.23900269038789657,-1.1823284342916618,-0.6140702623448544,1436,438,1.9045092838196287,10,False,-0.08394931748242858,9981.834552364138,-0.0018165447635861698,-0.0018310638087615239,0.1249359198028767,-0.1992331844797881,531,146,2.124,10,False,-0.07363987706895112,-0.1430861631309066,0.8719021739130435
10,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,4.0,5,548658.1950198283,53.86581950198283,0.24974090494178092,0.7668798853790769,-0.6728774344805781,1392,695,0.3074884029158383,5,False,-0.088,25870.764257924387,1.5870764257924388,0.37221231296480584,0.8886660030905341,-0.2658290056065118,254,105,0.33553500660501984,5,False,-0.088,10215.135654717262,0.021513565471726226,0.007139322688838989,0.19700966401215264,-0.39822217175892605,216,122,0.2864721485411141,5,False,-0.088,12721.836912942423,0.27218369129424236,0.27463612384277036,0.7327052933298395,-0.26472247589083164,84,44,0.336,5,False,-0.088,-0.1217861177114572,0.8674184782608696
11,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,2.0,10,252545.37816845134,24.254537816845133,0.1969131323049378,0.7423802793227325,-0.5195551400011711,6477,2421,1.4307488402915838,10,False,-0.25161344804955216,19359.998571228825,0.9359998571228825,0.24597340530620326,0.8854664424536391,-0.21681604457762782,1195,395,1.5785997357992074,10,False,-0.11643528052081091,3263.573327815092,-0.6736426672184908,-0.3121910663674762,-1.1823284342916622,-0.7258936359724554,1436,438,1.9045092838196287,10,False,-0.11193242330990476,9823.990081202139,-0.017600991879786143,-0.017740543387527064,0.1249359198028769,-0.2577540434496899,531,146,2.124,10,False,-0.0981865027586015,-0.1430861631309066,0.8627717391304347
12,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,3.0,3,487179.5764106277,47.71795764106277,0.24150052251660337,0.7263623208635481,-0.6776121238145496,1154,695,0.25491495471614756,3,False,-0.066,22875.798444306238,1.2875798444306237,0.3171457694704669,0.8283512462193252,-0.268352200412429,192,105,0.2536327608982827,3,False,-0.066,8081.445134167082,-0.19185548658329177,-0.06871798935735118,-0.021892731918899826,-0.4775381946574945,185,122,0.2453580901856764,3,False,-0.066,12201.549209198725,0.22015492091987254,0.22209873789205314,0.643223557678403,-0.25114560435643773,72,44,0.288,3,False,-0.066,-0.10198892535577708,0.8558423913043478
13,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.0,10,38755.2521543549,2.87552521543549,0.07832583829148998,0.7058966846421072,-0.3109917631216428,6477,2421,1.4307488402915838,10,False,-0.10628595490546582,13400.668785874519,0.3400668785874519,0.10235001634406227,0.8945520475338474,-0.12412128757347174,1195,395,1.5785997357992074,10,False,-0.04489158831119614,5588.424133377959,-0.44115758666220406,-0.17673494794297218,-1.5043133042858197,-0.47978124730947924,1436,438,1.9045092838196287,10,False,-0.05596621165495238,9692.170409899445,-0.030782959010055455,-0.03102536249921195,-0.15826569865987034,-0.10597536037773359,531,146,2.124,10,False,-0.04100219300593627,-0.18865536289174023,0.855054347826087
14,16968da02607,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,,1.0,10,56188.02330864129,4.6188023308641295,0.10085386666922957,0.6500300923952478,-0.3443861681426088,2333,852,0.5153523304616744,10,False,-0.14695611304480086,13306.45264034451,0.33064526403445105,0.099763922377754,0.8303607975837323,-0.11150990157918617,463,141,0.6116248348745046,10,False,-0.05732425904456412,10481.537818279705,0.04815378182797048,0.015842537246931965,0.1944450083670606,-0.17227080807515616,354,153,0.46949602122015915,10,False,-0.04040792755699627,12241.624436533693,0.22416244365336935,0.22614480932573078,1.5016342779857852,-0.03862361813565163,145,56,0.58,10,False,-0.01498271561195762,-0.18033070518848449,0.8545652173913044
15,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,10,58325.812583264524,4.832581258326452,0.10314451569817829,0.627603749653276,-0.36986168358472404,11830,3245,2.613209631102275,10,False,-0.12580672402477608,14161.890350912485,0.4161890350912485,0.12281239583023784,0.7496510736893177,-0.12550179067904854,2074,527,2.739762219286658,10,False,-0.06277386699508251,5387.325519290027,-0.4612674480709973,-0.1867572006253474,-1.1259981401479753,-0.5090078100764408,2540,569,3.3687002652519893,10,False,-0.06129574702629674,10058.250910019784,0.005825091001978366,0.005871828279787383,0.12416733057790902,-0.16206371747505732,815,188,3.26,10,False,-0.04909325137930075,-0.12204732403604168,0.8511413043478261
16,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,5,76514.99670657988,6.651499670657988,0.11993969949347827,0.636668023496901,-0.4070473974600015,5431,2421,1.1996907444223548,5,False,-0.15433849018204635,15056.026287540193,0.5056026287540194,0.14593117906250774,0.7654746904899496,-0.1537115702162688,945,395,1.2483487450462352,5,False,-0.07046687873020771,4479.563442899413,-0.5520436557100588,-0.23539547743605072,-1.1421984603682733,-0.5869701384640211,1164,438,1.5437665782493368,5,False,-0.11193242330990476,8983.347359092482,-0.10166526409075172,-0.10243543562368274,-0.36044163358716597,-0.2202982162001872,405,146,1.62,5,False,-0.05902775518330809,-0.12880666699304866,0.8508152173913044
17,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,20,33157.452057442526,2.3157452057442525,0.06900238067216424,0.6493817936179355,-0.26458465116669927,7458,2421,1.6474486414844267,20,False,-0.11298079310317959,12518.607469108452,0.25186074691084515,0.07764499617811227,0.707909674366098,-0.09862060282987184,1508,395,1.9920739762219286,20,False,-0.07701349794473912,8085.475004865236,-0.19145249951347643,-0.06856280769018341,-0.6728844386392928,-0.2738659732334269,1595,438,2.1153846153846154,20,False,-0.03475353461805926,10220.37990353761,0.022037990353761083,0.02221623839468423,0.23673993606634458,-0.09414026807663267,623,146,2.492,20,False,-0.039093638643917974,-0.05852788074816251,0.849891304347826
18,810de8977158,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.0,10,45103.23027202882,3.5103230272028823,0.08746960074542076,0.6475932247721959,-0.36138902134586326,11830,3245,2.613209631102275,10,False,-0.10628595490546582,13247.925069186082,0.32479250691860817,0.09815127063233597,0.7210540554134907,-0.13045276671553718,2074,527,2.739762219286658,10,False,-0.05045802043617424,5368.3823713059755,-0.46316176286940247,-0.1877140364018861,-1.275612536623968,-0.5038847078373536,2540,569,3.3687002652519893,10,False,-0.06129574702629674,9771.558212413,-0.02284417875870004,-0.02302481198586026,-0.08155598794892863,-0.13774238185334486,815,188,3.26,10,False,-0.04100219300593627,-0.07346083064129472,0.8490760869565218
19,16968da02607,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,,1.5,10,111572.2653845969,10.15722653845969,0.14370302673738622,0.6500300923952478,-0.4897244340905338,2333,852,0.5153523304616744,10,False,-0.22043416956720127,15095.320059525095,0.5095320059525095,0.14692589453828586,0.8303607975837322,-0.16653804812866957,463,141,0.6116248348745046,10,False,-0.08598638856684618,10590.864077673932,0.059086407767393156,0.019371549811538102,0.19444500836706066,-0.24909653795775932,354,153,0.46949602122015915,10,False,-0.060611891335494404,13453.583728954738,0.3453583728954739,0.348555081444889,1.5016342779857852,-0.0576716451961371,145,56,0.58,10,False,-0.02247407341793643,-0.18033070518848437,0.8468749999999999
20,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.5,10,69440.85326719077,5.944085326719078,0.11390806058193959,0.7058966846421071,-0.44302189256257307,6477,2421,1.4307488402915838,10,False,-0.15942893235819872,15277.389458292402,0.5277389458292403,0.15151254436320194,0.8945520475338474,-0.18344085926507125,1195,395,1.5785997357992074,10,False,-0.06733738246679422,4103.601849471649,-0.589639815052835,-0.25747164404817147,-1.504313304285819,-0.6305763786114547,1436,438,1.9045092838196287,10,False,-0.08394931748242858,9473.927133170426,-0.052607286682957444,-0.053016786947493455,-0.15826569865987022,-0.157182085260812,531,146,2.124,10,False,-0.0615032895089044,-0.18865536289174034,0.8465217391304348
21,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,1.5,5,37667.68230868357,2.766768230868357,0.07661862098317562,0.5973662207212763,-0.3598031435077951,1208,606,0.2668433841396068,5,False,-0.032999999999999995,15700.81542556254,0.570081542556254,0.16204014367490016,0.9307275720585321,-0.10650453451553143,254,105,0.33553500660501984,5,False,-0.032999999999999995,10672.522047289387,0.06725220472893878,0.02199164774050577,0.21122880468718713,-0.16854399960960198,215,122,0.28514588859416445,5,False,-0.032999999999999995,11172.61721245997,0.11726172124599699,0.11825322392252335,0.7327052933298398,-0.10617929491707634,84,44,0.336,5,False,-0.032999999999999995,-0.33336135133725575,0.8464402173913044
22,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,1.0,5,25092.97169121679,1.509297169121679,0.05254692936118044,0.5973662207212764,-0.25518935282602917,1208,606,0.2668433841396068,5,False,-0.022,13642.21383852947,0.3642213838529469,0.10892512415120348,0.9307275720585323,-0.07193535897805381,254,105,0.33553500660501984,5,False,-0.022,10521.437313560646,0.05214373135606465,0.017133306052240505,0.21122880468718738,-0.11510769339174987,215,122,0.28514588859416445,5,False,-0.022,10799.4523280146,0.07994523280146004,0.08060990881170693,0.7327052933298395,-0.07173510176950548,84,44,0.336,5,False,-0.022,-0.33336135133725586,0.8461413043478261
23,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.5,20,55444.44152061905,4.544444152061906,0.1000377855257486,0.6493817936179357,-0.38568339118830064,7458,2421,1.6474486414844267,20,False,-0.16947118965476937,13802.129269031364,0.38021292690313646,0.11323556832056747,0.7079096743660979,-0.1490810087077693,1508,395,1.9920739762219286,20,False,-0.11552024691710867,7194.445736087037,-0.28055542639129627,-0.1042104166525768,-0.6728844386392929,-0.3859462595192935,1595,438,2.1153846153846154,20,False,-0.052130301927088896,10274.381518215518,0.02743815182155185,0.027660665365615733,0.2367399360663444,-0.13946715682722288,623,146,2.492,20,False,-0.05864045796587697,-0.058527880748162175,0.8442663043478262
24,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,2.0,5,54656.361794427336,4.4656361794427335,0.09916150795586742,0.5973662207212764,-0.45120429042501,1208,606,0.2668433841396068,5,False,-0.044,17902.38710280601,0.790238710280601,0.2139261932501666,0.9307275720585323,-0.14015646449261288,254,105,0.33553500660501984,5,False,-0.044,10751.687130866645,0.07516871308666451,0.024519046941696265,0.21122880468718738,-0.21935899360729516,215,122,0.28514588859416445,5,False,-0.044,11526.20950937691,0.152620950937691,0.15393142717495212,0.7327052933298395,-0.13969295314214425,84,44,0.336,5,False,-0.044,-0.33336135133725586,0.8436413043478261
25,5f7e41cf3ad0,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,4.0,3,1062117.061555654,105.21170615556541,0.29654895673581216,0.7263623208635482,-0.7901734653624009,1154,695,0.25491495471614756,3,False,-0.08800000000000001,27222.21031940321,1.7222210319403208,0.39567066337253776,0.8283512462193252,-0.34565525830765453,192,105,0.2536327608982827,3,False,-0.08800000000000001,6978.707362498633,-0.3021292637501367,-0.11327926141996258,-0.021892731918899684,-0.5907924909225951,185,122,0.2453580901856764,3,False,-0.08800000000000001,12595.901140462156,0.25959011404621557,0.26191783196469554,0.6432235576784033,-0.32368150905744064,72,44,0.288,3,False,-0.08800000000000001,-0.10198892535577697,0.843070652173913
26,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,3.0,10,667358.436607656,65.7358436607656,0.26344047017514494,0.7423802793227325,-0.7194602599544454,6477,2421,1.4307488402915838,10,False,-0.37742017207432826,24484.245957366325,1.4484245957366326,0.34727940448454575,0.8854664424536391,-0.3272271268543945,1195,395,1.5785997357992074,10,False,-0.17465292078121636,1702.0990262817231,-0.8297900973718277,-0.4466732514793218,-1.1823284342916618,-0.8669226036778452,1436,438,1.9045092838196287,10,False,-0.16789863496485716,9303.993544729652,-0.06960064552703482,-0.07013745289255557,0.1249359198028767,-0.36993068814462693,531,146,2.124,10,False,-0.14727975413790223,-0.1430861631309066,0.8419565217391304
27,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.5,10,112111.91896676908,10.211191896676908,0.14401026285411977,0.627603749653276,-0.5247678317615885,11830,3245,2.613209631102275,10,False,-0.18871008603716413,16293.663567448997,0.6293663567448997,0.1764664745336484,0.7496510736893178,-0.19215502721213962,2074,527,2.739762219286658,10,False,-0.09416080049262378,3825.88555416795,-0.6174114445832051,-0.2746598446977415,-1.1259981401479753,-0.6657242274210309,2540,569,3.3687002652519893,10,False,-0.09194362053944512,9957.671582430034,-0.004232841756996675,-0.004266632148586247,0.12416733057790907,-0.23432747449201374,815,188,3.26,10,False,-0.07363987706895112,-0.1220473240360418,0.8388315217391304
28,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,2.0,10,116657.06832014596,10.665706832014596,0.14654386600484304,0.7058966846421072,-0.5583074140406243,6477,2421,1.4307488402915838,10,False,-0.21257190981093163,17240.179970955945,0.7240179970955944,0.19878998890033017,0.8945520475338474,-0.2407660057152896,1195,395,1.5785997357992074,10,False,-0.08978317662239228,2976.7044517484246,-0.7023295548251576,-0.33301930568043403,-1.5043133042858197,-0.7404471738489993,1436,438,1.9045092838196287,10,False,-0.11193242330990476,9216.40651675815,-0.07835934832418501,-0.07896079812343881,-0.15826569865987034,-0.20707876460150199,531,146,2.124,10,False,-0.08200438601187254,-0.18865536289174023,0.8384782608695652
29,16968da02607,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,,2.0,10,197554.9151147006,18.75549151147006,0.18066248624836612,0.6500300923952478,-0.6141149683712994,2333,852,0.5153523304616744,10,False,-0.2939122260896017,16938.827946768582,0.6938827946768582,0.1917733426458883,0.8303607975837323,-0.22072718359422427,463,141,0.6116248348745046,10,False,-0.11464851808912824,10612.442179267626,0.06124421792676249,0.02006521391249727,0.1944450083670606,-0.32024827692671376,354,153,0.46949602122015915,10,False,-0.08081585511399254,14724.952875509543,0.47249528755095427,0.4770607062047356,1.5016342779857852,-0.07653981577785096,145,56,0.58,10,False,-0.02996543122391524,-0.18033070518848449,0.8377173913043479
30,810de8977158,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.5,10,82628.12442401225,7.262812442401225,0.12474182445114401,0.6475932247721956,-0.5046239264226995,11830,3245,2.613209631102275,10,False,-0.15942893235819872,14894.13532247476,0.48941353224747597,0.1418145700436777,0.7210540554134905,-0.1933055449279899,2074,527,2.739762219286658,10,False,-0.07568703065426137,3827.4610239719254,-0.6172538976028075,-0.2745600311480946,-1.2756125366239677,-0.6591928477013662,2540,569,3.3687002652519893,10,False,-0.09194362053944512,9579.583066704829,-0.04204169332951713,-0.04237079910003638,-0.08155598794892843,-0.20020797716027805,815,188,3.26,10,False,-0.0615032895089044,-0.07346083064129494,0.8364402173913044
31,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,5,178294.49815723955,16.829449815723954,0.17393986195439703,0.7746146376445984,-0.43927881341506403,9080,3245,2.0057433178705546,5,False,-0.15433849018204635,14874.95493406152,0.48749549340615195,0.14132487130421234,0.6812603444043601,-0.16134853725550957,1567,527,2.07001321003963,5,False,-0.07046687873020771,3712.0628643894656,-0.6287937135610535,-0.2819446767174787,-1.2089290464480777,-0.6330852968316742,1813,569,2.4045092838196287,5,False,-0.12259149405259348,8070.379714440003,-0.19296202855599964,-0.1943449741265828,-0.760484278025823,-0.23070104409909042,582,188,2.328,5,False,-0.05902775518330809,-0.09335429324023825,0.8357608695652173
32,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,2.0,20,87548.34107916108,7.754834107916109,0.12836907892298965,0.6493817936179355,-0.49638914249793986,7458,2421,1.6474486414844267,20,False,-0.22596158620635917,15069.232583683508,0.5069232583683507,0.14626568732137035,0.707909674366098,-0.19989035586553294,1508,395,1.9920739762219286,20,False,-0.15402699588947824,6358.011035857782,-0.36419889641422176,-0.14045913771964602,-0.6728844386392928,-0.4833427561316279,1595,438,2.1153846153846154,20,False,-0.06950706923611852,10290.878390834381,0.02908783908343815,0.02932392093516234,0.23673993606634458,-0.18359083816609145,623,146,2.492,20,False,-0.07818727728783595,-0.05852788074816251,0.8354347826086957
33,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.5,5,154654.59517964674,14.465459517964675,0.16468122866628576,0.6366680234969009,-0.5529017144299704,5431,2421,1.1996907444223548,5,False,-0.23150773527306953,17635.62253247505,0.7635622532475048,0.20787438246181722,0.7654746904899496,-0.23662273479506435,945,395,1.2483487450462352,5,False,-0.10570031809531158,2841.5709567794556,-0.7158429043220544,-0.343295962926516,-1.1421984603682733,-0.7466109353980689,1164,438,1.5437665782493368,5,False,-0.16789863496485716,8353.989430981297,-0.16460105690187032,-0.16580213720245662,-0.36044163358716574,-0.3162097236715774,405,146,1.62,5,False,-0.08854163277496215,-0.12880666699304877,0.8351086956521738
